tourney_id;tourney_name;tourney_date;match_num;winner_id;winner_name;winner_hand;winner_ht;winner_ioc;winner_age;loser_id;loser_name;loser_hand;loser_ht;loser_ioc;loser_age;score;minutes;winner_rank;winner_rank_points;loser_rank;loser_rank_points
2022-6242;Winston-Salem;20220822;239;134868;Tallon Griekspoor;R;188;NED;24;106121;Taro Daniel;R;191;JPN;26;7-6(3) 6-3;103;46;990;95;564
2022-560;Us Open;20220829;100;106421;Daniil Medvedev;R;198;RUS;25;111578;Stefan Kozlov;R;183;USA;26;6-2 6-4 6-0;121;1;6885;111;493
2022-560;Us Open;20220829;101;126239;Arthur Rinderknech;R;196;FRA;24;111460;Quentin Halys;R;191;FRA;26;4-6 7-6(4) 6-3 6-2;187;58;805;76;667
2022-560;Us Open;20220829;102;132686;Nuno Borges;R;185;POR;25;210097;Ben Shelton;L;;USA;26;7-6(6) 3-6 7-6(5) 6-7(8) 6-3;242;104;513;165;311
2022-560;Us Open;20220829;103;200059;Yibing Wu;R;183;CHN;25;105932;Nikoloz Basilashvili;R;185;GEO;26;6-3 6-4 6-0;93;174;301;35;1290
2022-560;Us Open;20220829;104;106401;Nick Kyrgios;R;193;AUS;25;106423;Thanasi Kokkinakis;R;196;AUS;26;6-3 6-4 7-6(4);121;25;1430;70;697
2022-560;Us Open;20220829;105;126127;Benjamin Bonzi;R;185;FRA;24;200005;Ugo Humbert;L;188;FRA;25;7-6(1) 6-1 5-7 3-6 6-2;212;50;946;138;400
2022-560;Us Open;20220829;106;126214;Alejandro Tabilo;L;188;CHI;24;111794;Kamil Majchrzak;R;183;POL;26;6-1 6-4 6-7(3) 6-1;151;71;696;90;592
2022-560;Us Open;20220829;107;200670;J J Wolf;R;183;USA;25;105138;Roberto Bautista Agut;R;183;ESP;34;6-4 6-4 6-4;133;87;610;18;1840
2022-560;Us Open;20220829;108;105807;Pablo Carreno Busta;R;188;ESP;24;106233;Dominic Thiem;R;185;AUT;26;7-5 6-1 5-7 6-3;198;15;2340;211;241
2022-560;Us Open;20220829;109;122330;Alexander Bublik;R;196;KAZ;24;200384;Hugo Gaston;L;173;FRA;26;6-4 6-4 6-4;105;47;985;72;692
2022-560;Us Open;20220829;110;106426;Cristian Garin;R;185;CHI;24;208103;Jiri Lehecka;R;185;CZE;26;3-6 7-6(3) 7-5 6-1;187;82;640;61;773
2022-560;Us Open;20220829;111;200282;Alex De Minaur;R;183;AUS;25;105936;Filip Krajinovic;R;185;SRB;26;7-5 6-2 6-3;120;20;1665;44;1010
2022-560;Us Open;20220829;112;111575;Karen Khachanov;R;198;RUS;24;106045;Denis Kudla;R;180;USA;30;3-6 6-1 6-2 6-2;129;31;1315;96;550
2022-560;Us Open;20220829;113;106329;Thiago Monteiro;L;183;BRA;24;144684;Alex Molcan;L;178;SVK;26;6-4 4-6 6-4 6-1;160;67;721;40;1076
2022-560;Us Open;20220829;114;207733;Jack Draper;L;191;GBR;25;200325;Emil Ruusuvuori;R;188;FIN;26;6-4 6-3 6-3;121;53;879;49;956
2022-560;Us Open;20220829;115;200000;Felix Auger Aliassime;R;193;CAN;22;106310;Alexander Ritschard;R;;SUI;26;6-3 6-4 3-6 6-3;185;8;3625;186;290
2022-560;Us Open;20220829;116;123755;Daniel Elahi Galan;R;191;COL;24;126774;Stefanos Tsitsipas;R;193;GRE;24;6-0 6-1 3-6 7-5;168;94;568;5;4890
2022-560;Us Open;20220829;117;111442;Jordan Thompson;R;183;AUS;25;132283;Lorenzo Sonego;R;191;ITA;26;2-6 1-6 6-2 6-4 6-4;195;102;527;63;765
2022-560;Us Open;20220829;118;200221;Alejandro Davidovich Fokina;R;183;ESP;24;106415;Yoshihito Nishioka;L;170;JPN;26;6-3 7-5 6-3;133;39;1210;55;827
2022-560;Us Open;20220829;119;105916;Marton Fucsovics;R;188;HUN;25;202195;Maxime Cressy;R;198;USA;26;6-7(4) 7-5 5-1 RET;145;98;545;32;1313
2022-560;Us Open;20220829;120;104918;Andy Murray;R;190;GBR;35;202103;Francisco Cerundolo;R;185;ARG;24;7-5 6-3 6-3;162;51;930;27;1400
2022-560;Us Open;20220829;121;207182;Emilio Nava;R;183;USA;25;105357;John Millman;R;183;AUS;33;7-6(7) 4-6 7-6(4) 1-6 6-1;238;203;258;103;526
2022-560;Us Open;20220829;122;126409;Hugo Grenier;R;196;FRA;25;144869;Tomas Martin Etcheverry;R;196;ARG;25;4-6 6-2 6-3 6-4;178;119;459;86;612
2022-560;Us Open;20220829;123;126610;Matteo Berrettini;R;196;ITA;25;111797;Nicolas Jarry;R;198;CHI;26;6-2 6-3 6-3;124;14;2360;123;448
2022-560;Us Open;20220829;124;200587;Brandon Holt;R;;USA;25;126203;Taylor Fritz;R;193;USA;26;6-7(3) 7-6(1) 6-3 6-4;185;303;162;12;3090
2022-560;Us Open;20220829;125;106398;Pedro Cachin;R;185;ARG;25;105379;Aljaz Bedene;R;181;SLO;33;6-4 6-3 5-7 1-6 7-6(6);227;66;723;347;130
2022-560;Us Open;20220829;126;144895;Corentin Moutet;L;178;FRA;25;104527;Stan Wawrinka;R;183;SUI;37;6-4 7-6(7) RET;120;112;484;295;165
2022-560;Us Open;20220829;127;122298;Botic Van De Zandschulp;R;188;NED;25;207830;Tomas Machac;R;183;CZE;26;3-6 7-6(3) 6-1 3-6 7-5;250;22;1573;126;435
2022-560;Us Open;20220829;128;126205;Tommy Paul;R;185;USA;24;126523;Bernabe Zapata Miralles;R;185;ESP;26;4-6 6-3 2-6 6-0 7-5;190;34;1305;79;664
2022-560;Us Open;20220829;129;200624;Sebastian Korda;R;196;USA;24;105487;Facundo Bagnis;L;183;ARG;32;5-7 7-6(3) 7-5 6-1;201;52;905;105;509
2022-560;Us Open;20220829;130;126646;Tim Van Rijthoven;R;188;NED;25;111190;Zhizhen Zhang;R;193;CHN;26;3-6 6-7(4) 7-6(9) 6-1 6-4;233;117;465;137;401
2022-560;Us Open;20220829;131;134770;Casper Ruud;R;183;NOR;25;106378;Kyle Edmund;R;188;GBR;26;6-3 7-5 6-2;141;7;4695;601;42
2022-560;Us Open;20220829;132;128034;Hubert Hurkacz;R;196;POL;25;106214;Oscar Otte;R;196;GER;25;6-4 6-2 6-4;103;10;3355;41;1070
2022-560;Us Open;20220829;133;125802;Ilya Ivashka;R;193;BLR;25;105023;Sam Querrey;R;198;USA;34;4-6 6-4 7-6(8) 6-3;162;73;685;287;172
2022-560;Us Open;20220829;134;133835;Gijs Brouwer;L;;NED;25;105173;Adrian Mannarino;L;183;FRA;34;6-3 6-4 6-4;119;181;295;45;991
2022-560;Us Open;20220829;135;207518;Lorenzo Musetti;R;185;ITA;25;105676;David Goffin;R;180;BEL;26;3-6 7-5 6-4 3-6 7-6(9);276;30;1322;62;770
2022-560;Us Open;20220829;136;105777;Grigor Dimitrov;R;188;BUL;31;105449;Steve Johnson;R;188;USA;32;6-3 6-2 6-2;94;19;1730;110;498
2022-560;Us Open;20220829;137;206909;Brandon Nakashima;R;185;USA;21;200303;Pavel Kotov;R;191;RUS;26;7-6(4) 6-2 6-2;153;69;699;113;484
2022-560;Us Open;20220829;138;111153;Christopher Eubanks;R;201;USA;25;124079;Pedro Martinez;R;185;ESP;26;7-5 6-3 7-6(3);148;145;376;54;850
2022-560;Us Open;20220829;139;206173;Jannik Sinner;R;188;ITA;21;127157;Daniel Altmaier;R;191;GER;26;5-7 6-2 6-1 3-6 6-1;215;13;3020;93;573
2022-560;Us Open;20220829;140;105227;Marin Cilic;R;198;CRO;33;109739;Maximilian Marterer;L;191;GER;25;6-3 6-2 7-5;129;17;2175;156;343
2022-560;Us Open;20220829;141;105077;Albert Ramos;L;188;ESP;34;105613;Norbert Gombos;R;193;SVK;32;6-3 6-4 7-5;141;42;1070;114;479
2022-560;Us Open;20220829;142;105902;James Duckworth;R;183;AUS;25;106331;Christopher Oconnell;R;183;AUS;25;4-6 7-6(0) 6-2 6-3;166;83;632;118;460
2022-560;Us Open;20220829;143;105554;Daniel Evans;R;175;GBR;32;106210;Jiri Vesely;L;198;CZE;25;6-4 6-1 6-1;115;23;1510;68;709
2022-560;Us Open;20220829;144;106432;Borna Coric;R;188;CRO;25;111505;Enzo Couacaud;R;183;FRA;26;6-2 7-6(5) 3-6 4-6 7-5;245;29;1360;193;280
2022-560;Us Open;20220829;145;202385;Jenson Brooksby;R;188;USA;25;105583;Dusan Lajovic;R;180;SRB;32;6-2 6-0 3-0 RET;78;43;1027;88;606
2022-560;Us Open;20220829;146;105948;Federico Coria;R;180;ARG;25;134868;Tallon Griekspoor;R;188;NED;25;7-5 6-4 6-3;123;78;665;46;990
2022-560;Us Open;20220829;147;207989;Carlos Alcaraz;R;185;ESP;25;202104;Sebastian Baez;R;170;ARG;26;7-5 7-5 2-0 RET;150;4;5100;37;1243
2022-560;Us Open;20220829;148;111815;Cameron Norrie;L;188;GBR;27;105332;Benoit Paire;R;196;FRA;33;6-0 7-6(1) 6-0;98;9;3415;173;301
2022-560;Us Open;20220829;149;105311;Joao Sousa;R;185;POR;33;111456;Mackenzie Mcdonald;R;178;USA;26;1-6 7-6(4) 7-6(4) 6-3;209;59;786;77;666
2022-560;Us Open;20220829;150;104545;John Isner;R;206;USA;37;105643;Federico Delbonis;L;190;ARG;26;6-3 6-1 7-5;112;48;970;134;408
2022-560;Us Open;20220829;151;208029;Holger Rune;R;185;DEN;25;105376;Peter Gojowczyk;R;185;GER;33;6-2 6-4 7-6(5);152;33;1310;108;500
2022-560;Us Open;20220829;152;133430;Denis Shapovalov;L;185;CAN;25;144817;Marc Andrea Huesler;L;196;SUI;25;2-6 6-4 6-4 3-6 6-1;177;21;1640;85;619
2022-560;Us Open;20220829;153;106148;Roberto Carballes Baena;R;183;ESP;25;144719;Jaume Munar;R;183;ESP;26;6-1 6-3 4-6 6-2;195;80;654;57;824
2022-560;Us Open;20220829;154;126952;Soon Woo Kwon;R;180;KOR;25;104269;Fernando Verdasco;L;188;ESP;38;6-2 6-7(4) 6-3 6-3;196;81;646;122;454
2022-560;Us Open;20220829;155;126094;Andrey Rublev;R;188;RUS;25;111513;Laslo Djere;R;188;SRB;25;7-6(5) 6-3 3-6 4-6 6-4;221;11;3120;64;747
2022-560;Us Open;20220829;156;106043;Diego Schwartzman;R;170;ARG;30;106058;Jack Sock;R;185;USA;26;3-6 5-7 6-0 1-0 RET;147;16;2200;107;505
2022-560;Us Open;20220829;157;200615;Alexei Popyrin;R;196;AUS;23;202358;Chun Hsin Tseng;R;175;TPE;21;6-3 7-6(5) 7-6(3);162;84;629;89;599
2022-560;Us Open;20220829;158;106186;Jason Kubler;R;178;AUS;29;144707;Mikael Ymer;R;183;SWE;26;5-7 6-4 6-2 6-4;236;109;500;99;540
2022-560;Us Open;20220829;159;126207;Frances Tiafoe;R;188;USA;25;106218;Marcos Giron;R;180;USA;29;7-6(0) 6-4 6-3;130;26;1400;56;826
2022-560;Us Open;20220829;160;200175;Miomir Kecmanovic;R;183;SRB;25;210530;Learner Tien;U;;USA;26;3-6 6-1 6-3 6-3;144;36;1245;1042;8
2022-560;Us Open;20220829;161;104755;Richard Gasquet;R;185;FRA;36;106121;Taro Daniel;R;191;JPN;26;6-4 6-7(1) 6-2 6-2;196;91;583;95;564
2022-560;Us Open;20220829;162;104926;Fabio Fognini;R;178;ITA;35;106234;Aslan Karatsev;R;185;RUS;26;1-6 5-7 6-4 6-1 6-4;214;60;782;38;1210
2022-560;Us Open;20220829;163;104745;Rafael Nadal;L;185;ESP;36;208014;Rinky Hijikata;U;;AUS;26;4-6 6-2 6-3 6-3;188;3;5630;198;271
2022-560;Us Open;20220829;164;106421;Daniil Medvedev;R;198;RUS;25;126239;Arthur Rinderknech;R;196;FRA;25;6-2 7-5 6-3;131;1;6885;58;805
2022-560;Us Open;20220829;165;200059;Yibing Wu;R;183;CHN;25;132686;Nuno Borges;R;185;POR;26;6-7(3) 7-6(4) 4-6 6-4 6-4;226;174;301;104;513
2022-560;Us Open;20220829;166;106401;Nick Kyrgios;R;193;AUS;25;126127;Benjamin Bonzi;R;185;FRA;25;7-6(3) 6-4 4-6 6-4;176;25;1430;50;946
2022-560;Us Open;20220829;167;200670;J J Wolf;R;183;USA;25;126214;Alejandro Tabilo;L;188;CHI;25;4-6 7-5 6-4 6-3;171;87;610;71;696
2022-560;Us Open;20220829;168;105807;Pablo Carreno Busta;R;188;ESP;24;122330;Alexander Bublik;R;196;KAZ;25;4-6 6-4 6-3 7-6(5);180;15;2340;47;985
2022-560;Us Open;20220829;169;200282;Alex De Minaur;R;183;AUS;25;106426;Cristian Garin;R;185;CHI;25;6-3 6-0 4-6 6-2;156;20;1665;82;640
2022-560;Us Open;20220829;170;111575;Karen Khachanov;R;198;RUS;24;106329;Thiago Monteiro;L;183;BRA;25;6-3 6-3 5-7 6-4;178;31;1315;67;721
2022-560;Us Open;20220829;171;207733;Jack Draper;L;191;GBR;25;200000;Felix Auger Aliassime;R;193;CAN;22;6-4 6-4 6-4;148;53;879;8;3625
2022-560;Us Open;20220829;172;123755;Daniel Elahi Galan;R;191;COL;24;111442;Jordan Thompson;R;183;AUS;26;6-3 2-6 3-6 6-4 6-3;232;94;568;102;527
2022-560;Us Open;20220829;173;200221;Alejandro Davidovich Fokina;R;183;ESP;24;105916;Marton Fucsovics;R;188;HUN;26;7-6(3) 5-7 3-6 6-0 7-6(3);248;39;1210;98;545
2022-560;Us Open;20220829;174;104918;Andy Murray;R;190;GBR;35;207182;Emilio Nava;R;183;USA;26;5-7 6-3 6-1 6-0;180;51;930;203;258
2022-560;Us Open;20220829;175;126610;Matteo Berrettini;R;196;ITA;25;126409;Hugo Grenier;R;196;FRA;26;2-6 6-1 7-6(4) 7-6(7);205;14;2360;119;459
2022-560;Us Open;20220829;176;106398;Pedro Cachin;R;185;ARG;25;200587;Brandon Holt;R;;USA;26;1-6 2-6 6-1 7-6(1) 7-6(6);224;66;723;303;162
2022-560;Us Open;20220829;177;144895;Corentin Moutet;L;178;FRA;25;122298;Botic Van De Zandschulp;R;188;NED;26;6-4 1-6 6-2 6-4;179;112;484;22;1573
2022-560;Us Open;20220829;178;126205;Tommy Paul;R;185;USA;24;200624;Sebastian Korda;R;196;USA;25;6-0 3-6 4-6 6-3 6-4;198;34;1305;52;905
2022-560;Us Open;20220829;179;134770;Casper Ruud;R;183;NOR;25;126646;Tim Van Rijthoven;R;188;NED;26;6-7(4) 6-4 6-4 6-4;168;7;4695;117;465
2022-560;Us Open;20220829;180;125802;Ilya Ivashka;R;193;BLR;25;128034;Hubert Hurkacz;R;196;POL;26;6-4 4-6 7-6(5) 6-3;185;73;685;10;3355
2022-560;Us Open;20220829;181;207518;Lorenzo Musetti;R;185;ITA;25;133835;Gijs Brouwer;L;;NED;26;6-7(1) 6-3 6-4 6-2;150;30;1322;181;295
2022-560;Us Open;20220829;182;206909;Brandon Nakashima;R;185;USA;21;105777;Grigor Dimitrov;R;188;BUL;31;7-6(5) 7-5 6-3;143;69;699;19;1730
2022-560;Us Open;20220829;183;206173;Jannik Sinner;R;188;ITA;21;111153;Christopher Eubanks;R;201;USA;26;6-4 7-6(8) 6-2;144;13;3020;145;376
2022-560;Us Open;20220829;184;105227;Marin Cilic;R;198;CRO;33;105077;Albert Ramos;L;188;ESP;34;6-3 7-6(4) 6-3;159;17;2175;42;1070
2022-560;Us Open;20220829;185;105554;Daniel Evans;R;175;GBR;32;105902;James Duckworth;R;183;AUS;26;6-3 6-2 4-6 6-4;177;23;1510;83;632
2022-560;Us Open;20220829;186;202385;Jenson Brooksby;R;188;USA;25;106432;Borna Coric;R;188;CRO;26;6-4 7-6(10) 6-1;186;43;1027;29;1360
2022-560;Us Open;20220829;187;207989;Carlos Alcaraz;R;185;ESP;25;105948;Federico Coria;R;180;ARG;26;6-2 6-1 7-5;130;4;5100;78;665
2022-560;Us Open;20220829;188;111815;Cameron Norrie;L;188;GBR;27;105311;Joao Sousa;R;185;POR;33;6-4 6-4 7-6(4);147;9;3415;59;786
2022-560;Us Open;20220829;189;208029;Holger Rune;R;185;DEN;25;104545;John Isner;R;206;USA;37;W/O;;33;1310;48;970
2022-560;Us Open;20220829;190;133430;Denis Shapovalov;L;185;CAN;25;106148;Roberto Carballes Baena;R;183;ESP;26;6-4 4-6 6-3 6-2;168;21;1640;80;654
2022-560;Us Open;20220829;191;126094;Andrey Rublev;R;188;RUS;25;126952;Soon Woo Kwon;R;180;KOR;26;6-3 6-0 6-4;103;11;3120;81;646
2022-560;Us Open;20220829;192;106043;Diego Schwartzman;R;170;ARG;30;200615;Alexei Popyrin;R;196;AUS;23;7-6(3) 7-5 7-6(6);222;16;2200;84;629
2022-560;Us Open;20220829;193;126207;Frances Tiafoe;R;188;USA;25;106186;Jason Kubler;R;178;AUS;29;7-6(3) 7-5 7-6(2);191;26;1400;109;500
2022-560;Us Open;20220829;194;104755;Richard Gasquet;R;185;FRA;36;200175;Miomir Kecmanovic;R;183;SRB;26;6-2 6-4 4-6 6-4;167;91;583;36;1245
2022-560;Us Open;20220829;195;104745;Rafael Nadal;L;185;ESP;36;104926;Fabio Fognini;R;178;ITA;35;2-6 6-4 6-2 6-1;163;3;5630;60;782
2022-560;Us Open;20220829;196;106421;Daniil Medvedev;R;198;RUS;25;200059;Yibing Wu;R;183;CHN;26;6-4 6-2 6-2;115;1;6885;174;301
2022-560;Us Open;20220829;197;106401;Nick Kyrgios;R;193;AUS;25;200670;J J Wolf;R;183;USA;26;6-4 6-2 6-3;114;25;1430;87;610
2022-560;Us Open;20220829;198;105807;Pablo Carreno Busta;R;188;ESP;24;200282;Alex De Minaur;R;183;AUS;26;6-1 6-1 3-6 7-6(5);179;15;2340;20;1665
2022-560;Us Open;20220829;199;111575;Karen Khachanov;R;198;RUS;24;207733;Jack Draper;L;191;GBR;26;6-3 4-6 6-5 RET;153;31;1315;53;879
2022-560;Us Open;20220829;200;200221;Alejandro Davidovich Fokina;R;183;ESP;24;123755;Daniel Elahi Galan;R;191;COL;25;6-4 5-7 6-4 6-4;195;39;1210;94;568
2022-560;Us Open;20220829;201;126610;Matteo Berrettini;R;196;ITA;25;104918;Andy Murray;R;190;GBR;35;6-4 6-4 6-7(1) 6-3;227;14;2360;51;930
2022-560;Us Open;20220829;202;144895;Corentin Moutet;L;178;FRA;25;106398;Pedro Cachin;R;185;ARG;26;6-3 4-6 6-2 7-5;197;112;484;66;723
2022-560;Us Open;20220829;203;134770;Casper Ruud;R;183;NOR;25;126205;Tommy Paul;R;185;USA;25;7-6(3) 6-7(5) 7-6(2) 5-7 6-0;263;7;4695;34;1305
2022-560;Us Open;20220829;204;125802;Ilya Ivashka;R;193;BLR;25;207518;Lorenzo Musetti;R;185;ITA;26;6-4 3-6 6-2 6-3;166;73;685;30;1322
2022-560;Us Open;20220829;205;206173;Jannik Sinner;R;188;ITA;21;206909;Brandon Nakashima;R;185;USA;21;3-6 6-4 6-1 6-2;179;13;3020;69;699
2022-560;Us Open;20220829;206;105227;Marin Cilic;R;198;CRO;33;105554;Daniel Evans;R;175;GBR;32;7-6(11) 6-7(3) 6-2 7-5;239;17;2175;23;1510
2022-560;Us Open;20220829;207;207989;Carlos Alcaraz;R;185;ESP;25;202385;Jenson Brooksby;R;188;USA;26;6-3 6-3 6-3;131;4;5100;43;1027
2022-560;Us Open;20220829;208;111815;Cameron Norrie;L;188;GBR;27;208029;Holger Rune;R;185;DEN;26;7-5 6-4 6-1;132;9;3415;33;1310
2022-560;Us Open;20220829;209;126094;Andrey Rublev;R;188;RUS;25;133430;Denis Shapovalov;L;185;CAN;26;6-4 2-6 6-7(3) 6-4 7-6(7);248;11;3120;21;1640
2022-560;Us Open;20220829;210;126207;Frances Tiafoe;R;188;USA;25;106043;Diego Schwartzman;R;170;ARG;30;7-6(7) 6-4 6-4;182;26;1400;16;2200
2022-560;Us Open;20220829;211;104745;Rafael Nadal;L;185;ESP;36;104755;Richard Gasquet;R;185;FRA;36;6-0 6-1 7-5;137;3;5630;91;583
2022-560;Us Open;20220829;212;106401;Nick Kyrgios;R;193;AUS;25;106421;Daniil Medvedev;R;198;RUS;26;7-6(11) 3-6 6-3 6-2;173;25;1430;1;6885
2022-560;Us Open;20220829;213;111575;Karen Khachanov;R;198;RUS;24;105807;Pablo Carreno Busta;R;188;ESP;25;4-6 6-3 6-1 4-6 6-3;201;31;1315;15;2340
2022-560;Us Open;20220829;214;126610;Matteo Berrettini;R;196;ITA;25;200221;Alejandro Davidovich Fokina;R;183;ESP;25;3-6 7-6(2) 6-3 4-6 6-2;226;14;2360;39;1210
2022-560;Us Open;20220829;215;134770;Casper Ruud;R;183;NOR;25;144895;Corentin Moutet;L;178;FRA;26;6-1 6-2 6-7(4) 6-2;200;7;4695;112;484
2022-560;Us Open;20220829;216;206173;Jannik Sinner;R;188;ITA;21;125802;Ilya Ivashka;R;193;BLR;26;6-1 5-7 6-2 4-6 6-3;228;13;3020;73;685
2022-560;Us Open;20220829;217;207989;Carlos Alcaraz;R;185;ESP;25;105227;Marin Cilic;R;198;CRO;33;6-4 3-6 6-4 4-6 6-3;234;4;5100;17;2175
2022-560;Us Open;20220829;218;126094;Andrey Rublev;R;188;RUS;25;111815;Cameron Norrie;L;188;GBR;27;6-4 6-4 6-4;146;11;3120;9;3415
2022-560;Us Open;20220829;219;126207;Frances Tiafoe;R;188;USA;25;104745;Rafael Nadal;L;185;ESP;36;6-4 4-6 6-4 6-3;214;26;1400;3;5630
2022-560;Us Open;20220829;220;111575;Karen Khachanov;R;198;RUS;24;106401;Nick Kyrgios;R;193;AUS;26;7-5 4-6 7-5 6-7(3) 6-4;219;31;1315;25;1430
2022-560;Us Open;20220829;221;134770;Casper Ruud;R;183;NOR;25;126610;Matteo Berrettini;R;196;ITA;26;6-1 6-4 7-6(4);156;7;4695;14;2360
2022-560;Us Open;20220829;222;207989;Carlos Alcaraz;R;185;ESP;25;206173;Jannik Sinner;R;188;ITA;21;6-3 6-7(7) 6-7(0) 7-5 6-3;315;4;5100;13;3020
2022-560;Us Open;20220829;223;126207;Frances Tiafoe;R;188;USA;25;126094;Andrey Rublev;R;188;RUS;26;7-6(3) 7-6(0) 6-4;156;26;1400;11;3120
2022-560;Us Open;20220829;224;134770;Casper Ruud;R;183;NOR;25;111575;Karen Khachanov;R;198;RUS;25;7-6(5) 6-2 5-7 6-2;180;7;4695;31;1315
2022-560;Us Open;20220829;225;207989;Carlos Alcaraz;R;185;ESP;25;126207;Frances Tiafoe;R;188;USA;26;6-7(6) 6-3 6-1 6-7(5) 6-3;259;4;5100;26;1400
2022-560;Us Open;20220829;226;207989;Carlos Alcaraz;R;185;ESP;25;134770;Casper Ruud;R;183;NOR;26;6-4 2-6 7-6(1) 6-3;200;4;5100;7;4695
2022-9569;San Diego;20220919;300;206909;Brandon Nakashima;R;185;USA;24;106218;Marcos Giron;R;180;USA;25;6-4 6-4;84;69;744;58;791
2022-9569;San Diego;20220919;299;106218;Marcos Giron;R;180;USA;24;105554;Daniel Evans;R;175;GBR;32;6-3 7-5;106;58;791;25;1420
2022-9569;San Diego;20220919;298;206909;Brandon Nakashima;R;185;USA;24;106331;Christopher Oconnell;R;183;AUS;25;6-4 7-6(3);110;69;744;130;419
2022-9569;San Diego;20220919;297;105554;Daniel Evans;R;175;GBR;32;106005;Constant Lestienne;R;180;FRA;26;6-1 6-3;100;25;1420;76;677
2022-9569;San Diego;20220919;296;106218;Marcos Giron;R;180;USA;24;105902;James Duckworth;R;183;AUS;26;7-6(5) 6-3;101;58;791;83;637
2022-9569;San Diego;20220919;295;206909;Brandon Nakashima;R;185;USA;24;123755;Daniel Elahi Galan;R;191;COL;25;6-3 4-6 6-4;114;69;744;75;677
2022-9569;San Diego;20220919;294;106331;Christopher Oconnell;R;183;AUS;24;202385;Jenson Brooksby;R;188;USA;26;6-4 4-6 7-5;158;130;419;50;937
2022-9569;San Diego;20220919;293;105554;Daniel Evans;R;175;GBR;32;106121;Taro Daniel;R;191;JPN;26;6-4 6-4;98;25;1420;95;564
2022-9569;San Diego;20220919;292;106005;Constant Lestienne;R;180;FRA;25;126214;Alejandro Tabilo;L;188;CHI;25;6-1 6-3;65;76;677;70;741
2022-9569;San Diego;20220919;291;106218;Marcos Giron;R;180;USA;24;144869;Tomas Martin Etcheverry;R;196;ARG;25;6-4 6-3;100;58;791;89;593
2022-9569;San Diego;20220919;290;105902;James Duckworth;R;183;AUS;25;106283;Mitchell Krueger;R;188;USA;26;6-3 7-6(4);86;83;637;228;218
2022-9569;San Diego;20220919;289;206909;Brandon Nakashima;R;185;USA;24;106045;Denis Kudla;R;180;USA;30;6-3 6-4;76;69;744;104;516
2022-9569;San Diego;20220919;288;123755;Daniel Elahi Galan;R;191;COL;24;124079;Pedro Martinez;R;185;ESP;26;5-7 6-1 6-4;173;75;677;68;745
2022-9569;San Diego;20220919;287;106331;Christopher Oconnell;R;183;AUS;24;200670;J J Wolf;R;183;USA;26;6-3 7-5;88;130;419;73;692
2022-9569;San Diego;20220919;286;202385;Jenson Brooksby;R;188;USA;25;111456;Mackenzie Mcdonald;R;178;USA;26;6-4 3-6 6-2;119;50;937;84;631
2022-9569;San Diego;20220919;284;106121;Taro Daniel;R;191;JPN;25;207182;Emilio Nava;R;183;USA;26;6-4 6-3;94;95;564;173;303
2022-9569;San Diego;20220919;283;106005;Constant Lestienne;R;180;FRA;25;200587;Brandon Holt;R;;USA;26;5-7 7-6(5) 6-3;162;76;677;215;232
2022-9569;San Diego;20220919;282;126214;Alejandro Tabilo;L;188;CHI;24;105449;Steve Johnson;R;188;USA;32;7-5 6-2;69;70;741;116;463
2022-9569;San Diego;20220919;280;144869;Tomas Martin Etcheverry;R;196;ARG;24;106057;Facundo Mena;R;;ARG;26;7-6(6) 6-3;126;89;593;151;362
2022-9569;San Diego;20220919;279;106283;Mitchell Krueger;R;188;USA;25;111153;Christopher Eubanks;R;201;USA;26;6-4 6-4;83;228;218;135;404
2022-9569;San Diego;20220919;278;105902;James Duckworth;R;183;AUS;25;200615;Alexei Popyrin;R;196;AUS;25;7-5 4-6 6-1;139;83;637;90;584
2022-9569;San Diego;20220919;277;206909;Brandon Nakashima;R;185;USA;24;208260;Zachary Svajda;R;175;USA;26;7-5 7-6(5);114;69;744;411;102
2022-9569;San Diego;20220919;276;106045;Denis Kudla;R;180;USA;30;104269;Fernando Verdasco;L;188;ESP;38;6-3 6-3;77;104;516;115;464
2022-9569;San Diego;20220919;275;123755;Daniel Elahi Galan;R;191;COL;24;144817;Marc Andrea Huesler;L;196;SUI;25;6-3 7-5;90;75;677;87;611
2022-9569;San Diego;20220919;273;200670;J J Wolf;R;183;USA;25;111578;Stefan Kozlov;R;183;USA;26;6-2 7-6(6);112;73;692;108;503
2022-9569;San Diego;20220919;272;106331;Christopher Oconnell;R;183;AUS;24;106186;Jason Kubler;R;178;AUS;26;4-6 6-3 0-0 RET;103;130;419;99;545
2022-9569;San Diego;20220919;271;111456;Mackenzie Mcdonald;R;178;USA;25;105967;Henri Laaksonen;R;185;SUI;26;6-0 6-2;54;84;631;125;434
2022-0341;Metz;20220919;300;132283;Lorenzo Sonego;R;191;ITA;25;122330;Alexander Bublik;R;196;KAZ;25;7-6(3) 6-2;86;65;755;44;985
2022-0341;Metz;20220919;299;122330;Alexander Bublik;R;196;KAZ;24;104527;Stan Wawrinka;R;183;SUI;37;2-1 RET;17;44;985;284;175
2022-0341;Metz;20220919;298;132283;Lorenzo Sonego;R;191;ITA;25;128034;Hubert Hurkacz;R;196;POL;26;7-6(5) 6-4;99;65;755;10;3355
2022-0341;Metz;20220919;297;104527;Stan Wawrinka;R;183;SUI;37;144707;Mikael Ymer;R;183;SWE;24;6-4 4-6 7-6(5);169;284;175;100;540
